date,newDeaths,rollingAvg
2021-05-12,5,4.4286
2021-05-13,4,4.8571
2021-05-14,3,3.5714
2021-05-15,0,3.5714
2021-05-16,0,3.5714
2021-05-17,8,4.2857
2021-05-18,5,3.5714
2021-05-19,5,3.5714
2021-05-20,5,3.7143
2021-05-21,8,4.4286
2021-05-22,0,4.4286
2021-05-23,0,4.4286
2021-05-24,8,4.4286
2021-05-25,2,4.0
2021-05-26,0,3.2857
2021-05-27,0,2.5714
2021-05-28,23,4.7143
2021-05-29,0,4.7143
2021-05-30,0,4.7143
2021-05-31,4,4.1429
2021-06-01,6,4.7143
2021-06-02,4,5.2857
2021-06-03,0,5.2857
2021-06-04,2,2.2857
2021-06-05,0,2.2857
2021-06-06,0,2.2857
2021-06-07,10,3.1429
2021-06-08,1,2.4286
2021-06-09,10,3.2857
2021-06-10,5,4.0
2021-06-11,2,4.0
2021-06-12,0,4.0
2021-06-13,0,4.0
2021-06-14,1,2.7143
2021-06-15,8,3.7143
2021-06-16,4,2.8571
2021-06-17,8,3.2857
2021-06-18,4,3.5714
2021-06-19,0,3.5714
2021-06-20,0,3.5714
2021-06-21,9,4.7143
2021-06-22,3,4.0
2021-06-23,7,4.4286
2021-06-24,4,3.8571
2021-06-25,4,3.8571
2021-06-26,0,3.8571
2021-06-27,0,3.8571
2021-06-28,0,2.5714
2021-06-29,14,4.1429
2021-06-30,2,3.4286
2021-07-01,3,3.2857
2021-07-02,6,3.5714
2021-07-03,0,3.5714
2021-07-04,0,3.5714
2021-07-05,7,4.5714
2021-07-06,0,2.5714
